inchikey	xref_id	source_xref	raw
OFWWWKWUCDUISA-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	28402630	https://www.ncbi.nlm.nih.gov/pubmed/28402630
CDQRIIUMNLMHRH-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	25192810	http://www.ncbi.nlm.nih.gov/pubmed/25192810
CHEANNSDVJOIBS-MHZLTWQESA-N	https://doi.org/	10.1021/ml300133f	www.doi.org/10.1021/ml300133f
CHEANNSDVJOIBS-MHZLTWQESA-N	https://doi.org/	10.1371/journal.pone.0046300	www.doi.org/10.1371/journal.pone.0046300
CHEANNSDVJOIBS-MHZLTWQESA-N	https://pubmed.ncbi.nlm.nih.gov/	24900539	https://pubmed.ncbi.nlm.nih.gov/24900539/
CHEANNSDVJOIBS-MHZLTWQESA-N	https://pubmed.ncbi.nlm.nih.gov/	23056280	https://pubmed.ncbi.nlm.nih.gov/23056280/
SFMJNHNUOVADRW-UHFFFAOYSA-N	https://doi.org/	10.1021/cb4000629	http://pubs.acs.org/doi/abs/10.1021/cb4000629
SFMJNHNUOVADRW-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	23594111	http://www.ncbi.nlm.nih.gov/pubmed/23594111
AOZPVMOOEJAZGK-UHFFFAOYSA-N	https://doi.org/	10.1021/cb400430t	http://pubs.acs.org/doi/abs/10.1021/cb400430t
AOZPVMOOEJAZGK-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	23899692	http://www.ncbi.nlm.nih.gov/pubmed/23899692
UMRRDXVUROEIKJ-JCXBGQGISA-N		http://www.nature.com/nchembio/journal/v12/n3/full/nchembio.2007.html	http://www.nature.com/nchembio/journal/v12/n3/full/nchembio.2007.html
UMRRDXVUROEIKJ-JCXBGQGISA-N	https://pubmed.ncbi.nlm.nih.gov/	26807715	http://www.ncbi.nlm.nih.gov/pubmed/26807715
QBGKPEROWUKSBK-QPPIDDCLSA-N	https://doi.org/	10.1021/ml4000657	http://pubs.acs.org/doi/abs/10.1021/ml4000657
QBGKPEROWUKSBK-QPPIDDCLSA-N		http://clincancerres.aacrjournals.org/content/22/5/1185.long	http://clincancerres.aacrjournals.org/content/22/5/1185.long
QBGKPEROWUKSBK-QPPIDDCLSA-N		http://cancerres.aacrjournals.org/content/73/8/2587.full-text.pdf	http://cancerres.aacrjournals.org/content/73/8/2587.full-text.pdf
QBGKPEROWUKSBK-QPPIDDCLSA-N	https://pubmed.ncbi.nlm.nih.gov/	24900694	https://www.ncbi.nlm.nih.gov/pubmed/24900694
QBGKPEROWUKSBK-QPPIDDCLSA-N	https://pubmed.ncbi.nlm.nih.gov/	26482041	https://www.ncbi.nlm.nih.gov/pubmed/26482041
QBGKPEROWUKSBK-QPPIDDCLSA-N	https://pubmed.ncbi.nlm.nih.gov/	23400593	https://www.ncbi.nlm.nih.gov/pubmed/23400593
NRSGWEVTVGZDFC-UHFFFAOYSA-N	https://doi.org/	10.1038/sj.bjp.0707484	www.doi.org/10.1038/sj.bjp.0707484
NRSGWEVTVGZDFC-UHFFFAOYSA-N	https://doi.org/	10.1002/cmdc.200800211	https://doi.org/10.1002/cmdc.200800211
NRSGWEVTVGZDFC-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	17934515	https://pubmed.ncbi.nlm.nih.gov/17934515/
NRSGWEVTVGZDFC-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	18973168	https://pubmed.ncbi.nlm.nih.gov/18973168/
HUUSXLKCTQDPGL-UHFFFAOYSA-N	https://doi.org/	10.1021/acsmedchemlett.6b00198	www.doi.org/10.1021/acsmedchemlett.6b00198
HUUSXLKCTQDPGL-UHFFFAOYSA-N	https://doi.org/	10.1038/nm.3806	www.doi.org/10.1038/nm.3806
HUUSXLKCTQDPGL-UHFFFAOYSA-N	https://doi.org/	10.1038/s41589-019-0278-6	www.doi.org/10.1038/s41589-019-0278-6
HUUSXLKCTQDPGL-UHFFFAOYSA-N	https://doi.org/	10.1038/s41589-019-0277-7	www.doi.org/10.1038/s41589-019-0277-7
HUUSXLKCTQDPGL-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	27994733	https://pubmed.ncbi.nlm.nih.gov/27994733/
HUUSXLKCTQDPGL-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	25686105	https://pubmed.ncbi.nlm.nih.gov/25686105/
HUUSXLKCTQDPGL-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	31086329	https://pubmed.ncbi.nlm.nih.gov/31086329/
HUUSXLKCTQDPGL-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	31086327	https://pubmed.ncbi.nlm.nih.gov/31086327/
ARBRHWRTXPWZGN-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.2c00552	https://dx.doi.org/10.1021/acs.jmedchem.2c00552
PXVFFBGSTYQHRO-REQIQPEASA-N	https://doi.org/	10.1038/s41591-019-0668-z	www.doi.org/10.1038/s41591-019-0668-z
PXVFFBGSTYQHRO-REQIQPEASA-N	https://pubmed.ncbi.nlm.nih.gov/	31792461	https://pubmed.ncbi.nlm.nih.gov/31792461/
LIMCHOLAKDUZDS-XARBDFOFSA-N	https://doi.org/	10.1039/C8CC09541H	www.doi.org/10.1039/C8CC09541H
LIMCHOLAKDUZDS-XARBDFOFSA-N	https://pubmed.ncbi.nlm.nih.gov/	30672516	https://pubmed.ncbi.nlm.nih.gov/30672516/
QMGHHBHPDDAGGO-IIWOMYBWSA-N	https://doi.org/	10.1021/acs.jmedchem.7b00635	www.doi.org/10.1021/acs.jmedchem.7b00635
QMGHHBHPDDAGGO-IIWOMYBWSA-N	https://pubmed.ncbi.nlm.nih.gov/	28692295	https://pubmed.ncbi.nlm.nih.gov/28692295/
KPBNHDGDUADAGP-VAWYXSNFSA-N	https://pubmed.ncbi.nlm.nih.gov/	14612543	https://pubmed.ncbi.nlm.nih.gov/14612543
KPBNHDGDUADAGP-VAWYXSNFSA-N	https://doi.org/	10.3390/molecules27062011	https://dx.doi.org/10.3390/molecules27062011
JFOAJUGFHDCBJJ-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmcl.2011.05.122	https://dx.doi.org/10.1016/j.bmcl.2011.05.122
FNYGWXSATBUBER-UHFFFAOYSA-N	https://doi.org/	10.1126/science.1236062	www.doi.org/10.1126/science.1236062
FNYGWXSATBUBER-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	23558169	http://www.ncbi.nlm.nih.gov/pubmed/23558169
WVAKRQOMAINQPU-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmcl.2010.02.076	https://dx.doi.org/10.1016/j.bmcl.2010.02.076
WVAKRQOMAINQPU-UHFFFAOYSA-N	https://doi.org/	10.1016/j.cmet.2009.12.008	https://dx.doi.org/10.1016/j.cmet.2009.12.008
NAXSRXHZFIBFMI-UHFFFAOYSA-N	https://doi.org/	10.1021/jm0255116	http://pubs.acs.org/doi/abs/10.1021/jm0255116
NAXSRXHZFIBFMI-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	11985463	https://www.ncbi.nlm.nih.gov/pubmed/11985463
RZXMIHOUHYSGJO-UHFFFAOYSA-N	https://doi.org/	10.1021/jm401768t	http://pubs.acs.org/doi/abs/10.1021/jm401768t
RZXMIHOUHYSGJO-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	24432870	https://www.ncbi.nlm.nih.gov/pubmed/24432870
ZDBWLRLGUBSLPG-FDHYQTMZSA-N	https://doi.org/	10.1021/acs.jmedchem.5b01355	https://dx.doi.org/10.1021/acs.jmedchem.5b01355
ZDBWLRLGUBSLPG-FDHYQTMZSA-N	https://doi.org/	10.1038/nchembio.1699	https://dx.doi.org/10.1038/nchembio.1699
KSGZCKSNTAJOJS-DZBMUNJRSA-N		http://www.nature.com/nature/journal/v526/n7572/full/nature14904.html	http://www.nature.com/nature/journal/v526/n7572/full/nature14904.html
KSGZCKSNTAJOJS-DZBMUNJRSA-N	https://pubmed.ncbi.nlm.nih.gov/	26416749	http://www.ncbi.nlm.nih.gov/pubmed/26416749
JLFSBHQQXIAQEC-UHFFFAOYSA-N		http://www.impactjournals.com/oncotarget/index.php?journal=oncotarget&page=article&op=view&path[]=5846&pubmed-linkout=1	http://www.impactjournals.com/oncotarget/index.php?journal=oncotarget&page=article&op=view&path[]=5846&pubmed-linkout=1
JLFSBHQQXIAQEC-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	26513298	http://www.ncbi.nlm.nih.gov/pubmed/26513298
FWLMVFUGMHIOAA-UHFFFAOYSA-N	https://doi.org/	10.1093/jnci/djt210	https://dx.doi.org/10.1093/jnci/djt210
XYFPWWZEPKGCCK-GOSISDBHSA-N		http://www.pnas.org/content/107/29/13075.long	http://www.pnas.org/content/107/29/13075.long
XYFPWWZEPKGCCK-GOSISDBHSA-N	https://pubmed.ncbi.nlm.nih.gov/	20615965	https://www.ncbi.nlm.nih.gov/pubmed/20615965
LLVZBTWPGQVVLW-SNAWJCMRSA-N		http://cancerres.aacrjournals.org/content/67/20/9887.long	http://cancerres.aacrjournals.org/content/67/20/9887.long
LLVZBTWPGQVVLW-SNAWJCMRSA-N	https://pubmed.ncbi.nlm.nih.gov/	17942920	http://www.ncbi.nlm.nih.gov/pubmed/17942920
GJFCSAPFHAXMSF-UXBLZVDNSA-N	https://doi.org/	10.1016/j.chembiol.2011.11.010	www.doi.org/10.1016/j.chembiol.2011.11.010
GJFCSAPFHAXMSF-UXBLZVDNSA-N	https://pubmed.ncbi.nlm.nih.gov/	22284361	http://www.ncbi.nlm.nih.gov/pubmed/22284361
PNYRDVBFYVDJJI-UHFFFAOYSA-N	https://doi.org/	10.1074/jbc.M114.626861	www.doi.org/10.1074/jbc.M114.626861
PNYRDVBFYVDJJI-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	25825497	http://www.ncbi.nlm.nih.gov/pubmed/25825497
VUVUVNZRUGEAHB-CYBMUJFWSA-N	https://doi.org/	10.1038/nature10509	www.doi.org/10.1038/nature10509
VUVUVNZRUGEAHB-CYBMUJFWSA-N	https://pubmed.ncbi.nlm.nih.gov/	21964340	http://www.ncbi.nlm.nih.gov/pubmed/21964340
ALGHKWSXJUQNJJ-UHFFFAOYSA-N	https://doi.org/	10.1021/jm900773n	https://dx.doi.org/10.1021/jm900773n
QPTCYEYTAWEZNT-UHFFFAOYSA-N	https://doi.org/	10.1038/s41586-020-2027-0	www.doi.org/10.1038/s41586-020-2027-0
QPTCYEYTAWEZNT-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	32040955	https://www.ncbi.nlm.nih.gov/pubmed/32040955
HNCVDRFFJZJQRW-UHFFFAOYSA-N	https://doi.org/	10.1038/s41589-020-0592-z	www.doi.org/10.1038/s41589-020-0592-z
HNCVDRFFJZJQRW-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	32690945	https://pubmed.ncbi.nlm.nih.gov/32690945/
KSERXGMCDHOLSS-LJQANCHMSA-N	https://doi.org/	10.1021/acs.jmedchem.5b00466	https://dx.doi.org/10.1021/acs.jmedchem.5b00466
KSERXGMCDHOLSS-LJQANCHMSA-N	https://doi.org/	10.1016/j.jpba.2016.03.036	https://dx.doi.org/10.1016/j.jpba.2016.03.036
BIAVGWDGIJKWRM-FQEVSTJZSA-N	https://pubmed.ncbi.nlm.nih.gov/	9190866	https://pubmed.ncbi.nlm.nih.gov/9190866
WRCGBYNVBFVRTN-UHFFFAOYSA-N	https://doi.org/	10.1158/1535-7163.MCT-19-0957	https://dx.doi.org/10.1158/1535-7163.MCT-19-0957
XNULRSOGWPFPBL-REWPJTCUSA-N	https://doi.org/	10.1021/jm100505n	https://dx.doi.org/10.1021/jm100505n
ADZBMFGQQWPHMJ-RHSMWYFYSA-N	https://doi.org/	10.1038/nm.3337	https://dx.doi.org/10.1038/nm.3337
ADZBMFGQQWPHMJ-RHSMWYFYSA-N	https://doi.org/	10.4161/onci.26968	https://dx.doi.org/10.4161/onci.26968
KYOIGHSNTIJBPW-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	27779865	https://www.ncbi.nlm.nih.gov/pubmed/27779865
KYOIGHSNTIJBPW-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	27077078	https://www.ncbi.nlm.nih.gov/pubmed/27077078
ILOIOIGZFHGSMS-UHFFFAOYSA-N	https://doi.org/	10.1021/jm049614v	https://dx.doi.org/10.1021/jm049614v
ILOIOIGZFHGSMS-UHFFFAOYSA-N	https://doi.org/	10.1074/jbc.M606646200	https://dx.doi.org/10.1074/jbc.M606646200
ILOIOIGZFHGSMS-UHFFFAOYSA-N	https://doi.org/	10.1124/jpet.104.069401	https://dx.doi.org/10.1124/jpet.104.069401
FROGGFONBYACJB-KRWDZBQOSA-N	https://doi.org/	10.1021/jm300700v	https://dx.doi.org/10.1021/jm300700v
UQZCQKXJAXKZQH-LBPRGKRZSA-N	https://doi.org/	10.1016/j.ccell.2021.06.018	https://dx.doi.org/10.1016/j.ccell.2021.06.018
JZCWLJDSIRUGIN-UHFFFAOYSA-N	https://doi.org/	10.1038/cddis.2012.181	https://dx.doi.org/10.1038/cddis.2012.181
JZCWLJDSIRUGIN-UHFFFAOYSA-N	https://doi.org/	10.1158/0008-5472.CAN-13-3369	https://dx.doi.org/10.1158/0008-5472.CAN-13-3369
LCFFREMLXLZNHE-GBOLQPHISA-N	https://doi.org/	10.1021/acs.jmedchem.1c01170	https://dx.doi.org/10.1021/acs.jmedchem.1c01170
FUIYMYNYUHVDPT-HDJSIYSDSA-N	https://doi.org/	10.1021/jm801507v	https://dx.doi.org/10.1021/jm801507v
XOPYFXBZMVTEJF-PDACKIITSA-N		http://cancerres.aacrjournals.org/content/58/6/1111.long	http://cancerres.aacrjournals.org/content/58/6/1111.long
XOPYFXBZMVTEJF-PDACKIITSA-N		http://www.pnas.org/content/96/8/4256.long	http://www.pnas.org/content/96/8/4256.long
XOPYFXBZMVTEJF-PDACKIITSA-N	https://doi.org/	10.1021/bi983023n	http://pubs.acs.org.libproxy.lib.unc.edu/doi/abs/10.1021/bi983023n
XOPYFXBZMVTEJF-PDACKIITSA-N		https://link.springer.com/article/10.1007%2Fs002800050957	https://link.springer.com/article/10.1007%2Fs002800050957
XOPYFXBZMVTEJF-PDACKIITSA-N	https://doi.org/	10.1021/ja9717828	www.doi.org/10.1021/ja9717828
XOPYFXBZMVTEJF-PDACKIITSA-N	https://pubmed.ncbi.nlm.nih.gov/	9515790	https://www.ncbi.nlm.nih.gov/pubmed/9515790
XOPYFXBZMVTEJF-PDACKIITSA-N	https://pubmed.ncbi.nlm.nih.gov/	10200249	https://www.ncbi.nlm.nih.gov/pubmed/10200249
XOPYFXBZMVTEJF-PDACKIITSA-N	https://pubmed.ncbi.nlm.nih.gov/	10220336	https://www.ncbi.nlm.nih.gov/pubmed/10220336
XOPYFXBZMVTEJF-PDACKIITSA-N	https://pubmed.ncbi.nlm.nih.gov/	10412947	https://www.ncbi.nlm.nih.gov/pubmed/10412947
GRTDDIZIUSADLD-CRAIPNDOSA-N	https://doi.org/	10.1021/acs.jmedchem.2c00834	https://dx.doi.org/10.1021/acs.jmedchem.2c00834
OXQNLLVUVDAEHC-OAQYLSRUSA-N	https://doi.org/	10.1016/j.bmcl.2012.07.060	https://dx.doi.org/10.1016/j.bmcl.2012.07.060
PKNYXWMTHFMHKD-UHFFFAOYSA-N	https://doi.org/	10.1016/S0960-894X(01)00188-3	https://dx.doi.org/10.1016/S0960-894X(01)00188-3
HRJWSEPIRZRGCL-UHFFFAOYSA-N	https://doi.org/	10.1111/j.1476-5381.2010.00730.x	https://dx.doi.org/10.1111/j.1476-5381.2010.00730.x
KBFUQFVFYYBHBT-UHFFFAOYSA-N	https://doi.org/	10.1073/pnas.97.14.8151	https://dx.doi.org/10.1073/pnas.97.14.8151
OYUDYQMFVRHPIY-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.1c02110	https://dx.doi.org/10.1021/acs.jmedchem.1c02110
USHQRIKZLHNPQR-JTQLQIEISA-N	https://doi.org/	10.1021/acs.jmedchem.1c00343	https://dx.doi.org/10.1021/acs.jmedchem.1c00343
PQUGCKBLVKJMNT-UHFFFAOYSA-N	https://doi.org/	10.1073/pnas.95.22.13313	https://dx.doi.org/10.1073/pnas.95.22.13313
PQUGCKBLVKJMNT-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	12935431	https://pubmed.ncbi.nlm.nih.gov/12935431
WWOOWAHTEXIWBO-QFRSUPTLSA-N	https://doi.org/	10.1021/acsmedchemlett.8b00014	https://dx.doi.org/10.1021/acsmedchemlett.8b00014
WULUGQONDYDNKY-UHFFFAOYSA-N	https://doi.org/	10.1021/acsmedchemlett.9b00480	https://dx.doi.org/10.1021/acsmedchemlett.9b00480
WULUGQONDYDNKY-UHFFFAOYSA-N	https://doi.org/	10.1158/1535-7163.MCT-19-0789	https://dx.doi.org/10.1158/1535-7163.MCT-19-0789
CJAQCMBWGUOBIX-ZUQRMPMESA-M	https://doi.org/	10.1523/JNEUROSCI.4742-12.2013	https://dx.doi.org/10.1523/JNEUROSCI.4742-12.2013
YEVOZZZLKJKCCD-UHFFFAOYSA-N	https://doi.org/	10.1021/ml300123a	https://dx.doi.org/10.1021/ml300123a
PRNXOFBDXNTIFG-FQEVSTJZSA-N	https://doi.org/	10.18632/oncotarget.18215	https://dx.doi.org/10.18632/oncotarget.18215
PRNXOFBDXNTIFG-FQEVSTJZSA-N	https://doi.org/	10.1007/s11095-019-2735-z	https://dx.doi.org/10.1007/s11095-019-2735-z
PQOOIERVZAXHBP-UHFFFAOYSA-N	https://doi.org/	10.1038/nchembio.1157	www.doi.org/10.1038/nchembio.1157
PQOOIERVZAXHBP-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	23292653	http://www.ncbi.nlm.nih.gov/pubmed/23292653
COOGVHJHSCBOQT-MRVPVSSYSA-N	https://doi.org/	10.1021/jm401727m	https://dx.doi.org/10.1021/jm401727m
DLNFTRSEHUWEGO-HUUCEWRRSA-N		https://pubmed.ncbi.nlm.nih.gov/not yet available	https://pubmed.ncbi.nlm.nih.gov/not yet available
LIIWIMDSZVNYHY-UHFFFAOYSA-N		http://www.nature.com/npp/journal/v39/n2/full/npp2013207a.html	http://www.nature.com/npp/journal/v39/n2/full/npp2013207a.html
LIIWIMDSZVNYHY-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	23954848	https://www.ncbi.nlm.nih.gov/pubmed/23954848
PDMXSCCBEBCTGX-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmc.2017.02.045	https://dx.doi.org/10.1016/j.bmc.2017.02.045
QBIGUDRHHJTXKG-UUWRZZSWSA-N	https://doi.org/	10.1038/s41598-021-90497-9	https://dx.doi.org/10.1038/s41598-021-90497-9
JYTISQGEFSHUIR-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmcl.2021.128208	https://dx.doi.org/10.1016/j.bmcl.2021.128208
GRXCLNMCJWKTAT-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.5b01008	https://dx.doi.org/10.1021/acs.jmedchem.5b01008
VGRLXWFIXGZRMS-UHFFFAOYSA-N		https://pubmed.ncbi.nlm.nih.gov/not yet published	https://pubmed.ncbi.nlm.nih.gov/not yet published
PGKXDIMONUAMFR-AREMUKBSSA-N	https://doi.org/	10.1016/0024-3205(92)90352-p	https://dx.doi.org/10.1016/0024-3205(92)90352-p
PWKAYICUBVNJAZ-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.0c01712	https://dx.doi.org/10.1021/acs.jmedchem.0c01712
MSTXJJGAXXJCBY-UHFFFAOYSA-N	https://doi.org/	10.1021/jm100814g	https://dx.doi.org/10.1021/jm100814g
VHSVKVWHYFBIFJ-HKZYLEAXSA-N	https://doi.org/	10.1038/nchembio775	https://dx.doi.org/10.1038/nchembio775
IVDUVEGCMXCMSO-FQEVSTJZSA-N	https://doi.org/	10.1038/nchembio.1427	https://dx.doi.org/10.1038/nchembio.1427
WOAOENGFAAUUGT-UHFFFAOYSA-N	https://doi.org/	10.1038/s41589-019-0310-x	https://dx.doi.org/10.1038/s41589-019-0310-x
HRJWTAWVFDCTGO-UHFFFAOYSA-N	https://doi.org/	10.1021/jm049768a	https://dx.doi.org/10.1021/jm049768a
HRJWTAWVFDCTGO-UHFFFAOYSA-N	https://doi.org/	10.1124/dmd.112.048488	https://dx.doi.org/10.1124/dmd.112.048488
BZZKEPGENYLQSC-FIBGUPNXSA-N	https://doi.org/	10.1021/acs.jmedchem.9b00444	https://dx.doi.org/10.1021/acs.jmedchem.9b00444
XUKUURHRXDUEBC-KAYWLYCHSA-N	https://doi.org/	10.1021/jm800001n	https://doi.org/10.1021/jm800001n
XUKUURHRXDUEBC-KAYWLYCHSA-N	https://doi.org/	10.1124/dmd.113.054783	https://doi.org/10.1124/dmd.113.054783
XUKUURHRXDUEBC-KAYWLYCHSA-N	https://pubmed.ncbi.nlm.nih.gov/	18412317	https://pubmed.ncbi.nlm.nih.gov/18412317/
XUKUURHRXDUEBC-KAYWLYCHSA-N	https://pubmed.ncbi.nlm.nih.gov/	24194513	https://pubmed.ncbi.nlm.nih.gov/24194513/
WDHOIABIERMLGY-CMJOXMDJSA-N	https://doi.org/	10.1021/acs.jmedchem.0c01163	https://doi.org/10.1021/acs.jmedchem.0c01163
WDHOIABIERMLGY-CMJOXMDJSA-N	https://pubmed.ncbi.nlm.nih.gov/	32910656	https://pubmed.ncbi.nlm.nih.gov/32910656/
YTINZZFBHWSAGL-NDEPHWFRSA-N	https://doi.org/	10.1021/acs.jmedchem.9b01928	https://dx.doi.org/10.1021/acs.jmedchem.9b01928
VNCIWNGCMAKKEO-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.2c01106	https://dx.doi.org/10.1021/acs.jmedchem.2c01106
VRQMAABPASPXMW-HDICACEKSA-N	https://doi.org/	10.1158/0008-5472.CAN-11-3034	www.doi.org/10.1158/0008-5472.CAN-11-3034
VRQMAABPASPXMW-HDICACEKSA-N	https://pubmed.ncbi.nlm.nih.gov/	22369928	https://www.ncbi.nlm.nih.gov/pubmed/?term=22369928
AVKAVKZKOFSSMY-DEOSSOPVSA-N	https://doi.org/	10.1021/acs.jmedchem.9b00112	https://dx.doi.org/10.1021/acs.jmedchem.9b00112
QGNDVASWIHEXCL-AWEZNQCLSA-N	https://doi.org/	10.1002/anie.201810617	www.doi.org/10.1002/anie.201810617
QGNDVASWIHEXCL-AWEZNQCLSA-N	https://doi.org/	10.1101/2021.02.08.430291	www.doi.org/10.1101/2021.02.08.430291
QGNDVASWIHEXCL-AWEZNQCLSA-N	https://pubmed.ncbi.nlm.nih.gov/	30288907	https://pubmed.ncbi.nlm.nih.gov/30288907/
QCIJLRJBZDBVDB-UHFFFAOYSA-N	https://doi.org/	10.1021/ml5002932	https://dx.doi.org/10.1021/ml5002932
ZKIRTFGYQVXNGL-UHFFFAOYSA-N	https://doi.org/	10.1021/acsmedchemlett.7b00132	https://dx.doi.org/10.1021/acsmedchemlett.7b00132
AQTNUGRRZDRZIA-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.0c01242	www.doi.org/10.1021/acs.jmedchem.0c01242
AQTNUGRRZDRZIA-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	33216538	https://pubmed.ncbi.nlm.nih.gov/33216538/
RZFJBSIAXYEPBX-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmcl.2012.08.107	https://dx.doi.org/10.1016/j.bmcl.2012.08.107
IXWUILRSNIQHDM-QGZVFWFLSA-N	https://doi.org/	10.1101/2021.02.08.430291	https://doi.org/10.1101/2021.02.08.430291
INAICWLVUAKEPB-QSTFCLMHSA-N		http://advances.sciencemag.org/content/1/10/e1500723	http://advances.sciencemag.org/content/1/10/e1500723
INAICWLVUAKEPB-QSTFCLMHSA-N	https://doi.org/	10.1021/acs.jmedchem.6b00012	http://pubs.acs.org/doi/abs/10.1021/acs.jmedchem.6b00012
INAICWLVUAKEPB-QSTFCLMHSA-N	https://doi.org/	10.1172/JCI123557	www.doi.org/10.1172/JCI123557
INAICWLVUAKEPB-QSTFCLMHSA-N	https://doi.org/	10.1158/0008-5472.CAN-14-3798	www.doi.org/10.1158/0008-5472.CAN-14-3798
INAICWLVUAKEPB-QSTFCLMHSA-N	https://pubmed.ncbi.nlm.nih.gov/	26702435	https://www.ncbi.nlm.nih.gov/pubmed/26702435
INAICWLVUAKEPB-QSTFCLMHSA-N	https://pubmed.ncbi.nlm.nih.gov/	27115555	https://www.ncbi.nlm.nih.gov/pubmed/27115555
INAICWLVUAKEPB-QSTFCLMHSA-N	https://pubmed.ncbi.nlm.nih.gov/	26139243	https://www.ncbi.nlm.nih.gov/pubmed/26139243
INAICWLVUAKEPB-QSTFCLMHSA-N	https://pubmed.ncbi.nlm.nih.gov/	30496141	https://www.ncbi.nlm.nih.gov/pubmed/30496141
GWGNPYYVGANHRJ-GDBMZVCRSA-N	https://doi.org/	10.3324/haematol.2018.213462	https://dx.doi.org/10.3324/haematol.2018.213462
AUOSKLDNVNGKRR-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.8b01213	https://dx.doi.org/10.1021/acs.jmedchem.8b01213
KGXBCWANASZZQG-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmcl.2017.08.016	https://dx.doi.org/10.1016/j.bmcl.2017.08.016
ZRTFTZCKJUNZIU-HNNXBMFYSA-N	https://doi.org/	10.1101/2021.02.08.430291	www.doi.org/10.1101/2021.02.08.430291
CZKPAGLXQOQNEI-UHFFFAOYSA-N	https://doi.org/	10.1002/cmdc.201700196/abstract;jsessionid=E1DA8D079D35506DB622BB1A87D3121B.f02t01	http://onlinelibrary.wiley.com/doi/10.1002/cmdc.201700196/abstract;jsessionid=E1DA8D079D35506DB622BB1A87D3121B.f02t01
CZKPAGLXQOQNEI-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	28523727	https://www.ncbi.nlm.nih.gov/pubmed/28523727
JKJMWHULJIOKPJ-UHFFFAOYSA-N	https://doi.org/	10.1038/nchembio.1105	https://dx.doi.org/10.1038/nchembio.1105
TXJZRSRTYPUYRW-GHTZIAJQSA-N		http://www.sciencedirect.com/science/article/pii/S1074552108000835	http://www.sciencedirect.com/science/article/pii/S1074552108000835
TXJZRSRTYPUYRW-GHTZIAJQSA-N		http://www.cell.com/cell/abstract/S0092-8674(13)01544-4	http://www.cell.com/cell/abstract/S0092-8674(13)01544-4
TXJZRSRTYPUYRW-GHTZIAJQSA-N	https://pubmed.ncbi.nlm.nih.gov/	18355723	http://www.ncbi.nlm.nih.gov/pubmed/18355723
TXJZRSRTYPUYRW-GHTZIAJQSA-N	https://pubmed.ncbi.nlm.nih.gov/	24439385	http://www.ncbi.nlm.nih.gov/pubmed/24439385
ARYUXFNGXHNNDM-UHFFFAOYSA-N	https://doi.org/	10.1021/jm9005065	https://dx.doi.org/10.1021/jm9005065
WQAVGRAETZEADU-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.1c01012	https://dx.doi.org/10.1021/acs.jmedchem.1c01012
MLJVGAYSVYMPSB-MSUKGTQXSA-N	https://doi.org/	10.1038/s41467-020-16271-z	https://dx.doi.org/10.1038/s41467-020-16271-z
CDJPHTNUARAVMH-SECBINFHSA-N	https://doi.org/	10.1021/acs.jmedchem.5b01528	https://pubs.acs.org/doi/10.1021/acs.jmedchem.5b01528
